i_gen,i_individual,accuracy,sparsity,random_value
0,0,0.29807692766189575,50.0,0
0,1,0.4711538553237915,50.0,0
0,2,0.48076921701431274,50.0,0
0,3,0.49038460850715637,50.0,0
0,4,0.49038460850715637,50.0,0
0,5,0.49038460850715637,50.0,0
0,6,0.49038460850715637,50.0,0
0,7,0.49038460850715637,50.0,0
0,8,0.49038460850715637,50.0,0
0,9,0.49038460850715637,50.0,0
0,10,0.5096153616905212,50.0,0
0,11,0.5096153616905212,50.0,0
0,12,0.5096153616905212,50.0,0
0,13,0.5096153616905212,50.0,0
0,14,0.5096153616905212,50.0,0
0,15,0.5096153616905212,50.0,0
0,16,0.5096153616905212,50.0,0
0,17,0.5096153616905212,50.0,0
0,18,0.5096153616905212,50.0,0
0,19,0.5096153616905212,50.0,0
0,20,0.5192307829856873,100.0,0
0,21,0.5192307829856873,50.0,0
0,22,0.7211538553237915,50.0,0
1,0,0.24038460850715637,49.601063829787236,0
1,1,0.2788461446762085,48.736702127659576,0
1,2,0.32692307233810425,51.86170212765957,0
1,3,0.32692307233810425,50.7313829787234,0
1,4,0.4326923191547394,75.53191489361703,0
1,5,0.4326923191547394,50.59840425531915,0
1,6,0.49038460850715637,51.46276595744681,0
1,7,0.49038460850715637,49.13563829787234,0
1,8,0.49038460850715637,50.0,0
1,9,0.5096153616905212,50.0,0
1,10,0.5096153616905212,50.0,0
1,11,0.5096153616905212,50.0,0
1,12,0.5096153616905212,50.0,0
1,13,0.5096153616905212,50.0,0
1,14,0.5096153616905212,48.20478723404255,0
1,15,0.5096153616905212,49.00265957446808,0
1,16,0.5096153616905212,48.138297872340424,0
1,17,0.5096153616905212,51.13031914893617,0
1,18,0.5096153616905212,49.66755319148936,0
1,19,0.5096153616905212,49.33510638297872,0
1,20,0.5096153616905212,100.0,0
1,21,0.5192307829856873,100.0,0
1,22,0.5192307829856873,50.0,0
1,23,0.7211538553237915,50.0,0
1,24,0.7788461446762085,50.19946808510638,0
2,0,0.49038460850715637,49.069148936170215,0
2,1,0.49038460850715637,48.736702127659576,0
2,2,0.49038460850715637,49.40159574468085,0
2,3,0.49038460850715637,48.53723404255319,0
2,4,0.49038460850715637,74.2686170212766,0
2,5,0.49038460850715637,52.72606382978723,0
2,6,0.49038460850715637,50.066489361702125,0
2,7,0.49038460850715637,57.579787234042556,0
2,8,0.49038460850715637,65.09308510638297,0
2,9,0.49038460850715637,50.0,0
2,10,0.5,65.09308510638297,0
2,11,0.5096153616905212,50.0,0
2,12,0.5096153616905212,50.0,0
2,13,0.5096153616905212,50.0,0
2,14,0.5096153616905212,50.0,0
2,15,0.5096153616905212,51.26329787234043,0
2,16,0.5096153616905212,48.53723404255319,0
2,17,0.5096153616905212,49.601063829787236,0
2,18,0.5192307829856873,100.0,0
2,19,0.5192307829856873,50.0,0
2,20,0.5480769276618958,48.33776595744681,0
2,21,0.5961538553237915,100.0,0
2,22,0.625,50.33244680851063,0
2,23,0.7211538553237915,50.0,0
2,24,0.7788461446762085,50.19946808510638,0
3,0,0.4038461446762085,50.0,0
3,1,0.42307692766189575,48.60372340425532,0
3,2,0.48076921701431274,74.2686170212766,0
3,3,0.49038460850715637,48.40425531914894,0
3,4,0.49038460850715637,50.33244680851063,0
3,5,0.49038460850715637,74.80053191489363,0
3,6,0.49038460850715637,48.736702127659576,0
3,7,0.49038460850715637,49.40159574468085,0
3,8,0.5096153616905212,50.0,0
3,9,0.5096153616905212,72.73936170212765,0
3,10,0.5096153616905212,48.47074468085106,0
3,11,0.5096153616905212,51.26329787234043,0
3,12,0.5096153616905212,50.99734042553191,0
3,13,0.5096153616905212,51.46276595744681,0
3,14,0.5096153616905212,65.09308510638297,0
3,15,0.5192307829856873,100.0,0
3,16,0.5192307829856873,50.0,0
3,17,0.5384615659713745,56.715425531914896,0
3,18,0.5480769276618958,48.33776595744681,0
3,19,0.5480769276618958,100.0,0
3,20,0.5961538553237915,100.0,0
3,21,0.625,50.33244680851063,0
3,22,0.625,75.53191489361703,0
3,23,0.7211538553237915,50.0,0
3,24,0.7788461446762085,50.19946808510638,0
4,0,0.39423078298568726,74.80053191489363,0
4,1,0.4134615361690521,49.13563829787234,0
4,2,0.48076921701431274,50.0,0
4,3,0.49038460850715637,50.33244680851063,0
4,4,0.49038460850715637,51.13031914893617,0
4,5,0.49038460850715637,58.577127659574465,0
4,6,0.49038460850715637,51.99468085106383,0
4,7,0.49038460850715637,65.09308510638297,0
4,8,0.49038460850715637,47.340425531914896,0
4,9,0.49038460850715637,51.196808510638306,0
4,10,0.5096153616905212,49.202127659574465,0
4,11,0.5096153616905212,52.26063829787234,0
4,12,0.5096153616905212,50.33244680851063,0
4,13,0.5096153616905212,75.53191489361703,0
4,14,0.5096153616905212,100.0,0
4,15,0.5384615659713745,56.715425531914896,0
4,16,0.5480769276618958,48.33776595744681,0
4,17,0.5480769276618958,100.0,0
4,18,0.5480769276618958,57.11436170212766,0
4,19,0.557692289352417,75.53191489361703,0
4,20,0.5961538553237915,100.0,0
4,21,0.625,50.33244680851063,0
4,22,0.625,75.53191489361703,0
4,23,0.7211538553237915,50.0,0
4,24,0.7788461446762085,50.19946808510638,0
5,0,0.3173076808452606,49.46808510638298,0
5,1,0.38461539149284363,74.46808510638297,0
5,2,0.39423078298568726,50.0,0
5,3,0.49038460850715637,49.86702127659575,0
5,4,0.49038460850715637,49.46808510638298,0
5,5,0.49038460850715637,75.39893617021278,0
5,6,0.49038460850715637,50.13297872340425,0
5,7,0.49038460850715637,51.66223404255319,0
