i_gen,i_individual,accuracy,sparsity,random_value
0,0,0.23239436745643616,50.0,0
0,1,0.23239436745643616,50.0,0
0,2,0.23943662643432617,50.0,0
0,3,0.23943662643432617,50.0,0
0,4,0.26056337356567383,50.0,0
0,5,0.26760563254356384,50.0,0
0,6,0.26760563254356384,50.0,0
0,7,0.27464789152145386,50.0,0
0,8,0.27464789152145386,50.0,0
0,9,0.2887323796749115,50.0,0
0,10,0.2957746386528015,100.0,0
0,11,0.2957746386528015,50.0,0
0,12,0.2957746386528015,50.0,0
0,13,0.2957746386528015,50.0,0
0,14,0.2957746386528015,50.0,0
0,15,0.2957746386528015,50.0,0
0,16,0.30281689763069153,50.0,0
0,17,0.30281689763069153,50.0,0
0,18,0.30985915660858154,50.0,0
0,19,0.31690141558647156,50.0,0
0,20,0.31690141558647156,50.0,0
0,21,0.3239436745643616,50.0,0
0,22,0.3309859037399292,50.0,0
1,0,0.22535210847854614,48.07692307692308,0
1,1,0.23239436745643616,100.0,0
1,2,0.23943662643432617,65.06410256410257,0
1,3,0.246478870511055,75.80128205128204,0
1,4,0.246478870511055,50.96153846153846,0
1,5,0.246478870511055,50.32051282051282,0
1,6,0.246478870511055,53.52564102564102,0
1,7,0.2535211145877838,51.60256410256411,0
1,8,0.2535211145877838,49.358974358974365,0
1,9,0.26760563254356384,65.06410256410257,0
1,10,0.26760563254356384,60.416666666666664,0
1,11,0.27464789152145386,74.83974358974359,0
1,12,0.2957746386528015,100.0,0
1,13,0.2957746386528015,49.67948717948718,0
1,14,0.2957746386528015,49.03846153846153,0
1,15,0.2957746386528015,50.0,0
1,16,0.30281689763069153,50.0,0
1,17,0.30281689763069153,50.0,0
1,18,0.30281689763069153,52.56410256410257,0
1,19,0.30985915660858154,50.0,0
1,20,0.31690141558647156,50.0,0
1,21,0.31690141558647156,50.0,0
1,22,0.3239436745643616,50.0,0
1,23,0.3309859037399292,50.0,0
1,24,0.34507042169570923,49.358974358974365,0
2,0,0.23239436745643616,50.641025641025635,0
2,1,0.23943662643432617,50.0,0
2,2,0.23943662643432617,51.60256410256411,0
2,3,0.246478870511055,50.32051282051282,0
2,4,0.246478870511055,50.96153846153846,0
2,5,0.2535211145877838,47.43589743589743,0
2,6,0.26056337356567383,50.0,0
2,7,0.26760563254356384,49.83974358974359,0
2,8,0.28169015049934387,46.47435897435898,0
2,9,0.2957746386528015,49.83974358974359,0
2,10,0.2957746386528015,49.67948717948718,0
2,11,0.2957746386528015,52.243589743589745,0
2,12,0.2957746386528015,100.0,0
2,13,0.30281689763069153,50.0,0
2,14,0.30281689763069153,50.0,0
2,15,0.30985915660858154,50.0,0
2,16,0.31690141558647156,50.0,0
2,17,0.31690141558647156,50.0,0
2,18,0.31690141558647156,50.0,0
2,19,0.31690141558647156,50.96153846153846,0
2,20,0.3239436745643616,50.0,0
2,21,0.3239436745643616,49.67948717948718,0
2,22,0.3309859037399292,50.0,0
2,23,0.3309859037399292,50.0,0
2,24,0.34507042169570923,49.358974358974365,0
3,0,0.22535210847854614,50.480769230769226,0
3,1,0.246478870511055,48.3974358974359,0
3,2,0.2535211145877838,49.03846153846153,0
3,3,0.26056337356567383,47.91666666666667,0
3,4,0.26760563254356384,50.0,0
3,5,0.27464789152145386,48.717948717948715,0
3,6,0.28169015049934387,50.0,0
3,7,0.28169015049934387,50.0,0
3,8,0.2957746386528015,49.519230769230774,0
3,9,0.2957746386528015,49.358974358974365,0
3,10,0.2957746386528015,48.717948717948715,0
3,11,0.30281689763069153,50.480769230769226,0
3,12,0.30281689763069153,47.43589743589743,0
3,13,0.30985915660858154,100.0,0
3,14,0.31690141558647156,50.0,0
3,15,0.31690141558647156,50.0,0
3,16,0.31690141558647156,50.0,0
3,17,0.31690141558647156,50.480769230769226,0
3,18,0.3239436745643616,50.0,0
3,19,0.3239436745643616,49.67948717948718,0
3,20,0.3239436745643616,48.07692307692308,0
3,21,0.3309859037399292,50.0,0
3,22,0.3309859037399292,50.0,0
3,23,0.3309859037399292,49.358974358974365,0
3,24,0.34507042169570923,49.358974358974365,0
4,0,0.23943662643432617,48.717948717948715,0
4,1,0.246478870511055,51.12179487179487,0
4,2,0.2535211145877838,49.358974358974365,0
4,3,0.2535211145877838,50.0,0
4,4,0.26056337356567383,51.76282051282052,0
4,5,0.26056337356567383,48.717948717948715,0
4,6,0.26056337356567383,47.11538461538461,0
4,7,0.27464789152145386,50.0,0
4,8,0.28169015049934387,51.60256410256411,0
4,9,0.28169015049934387,50.0,0
4,10,0.2887323796749115,50.641025641025635,0
4,11,0.2887323796749115,50.0,0
4,12,0.2887323796749115,50.96153846153846,0
4,13,0.2887323796749115,100.0,0
4,14,0.30281689763069153,49.358974358974365,0
4,15,0.30281689763069153,45.19230769230769,0
4,16,0.31690141558647156,50.0,0
4,17,0.3239436745643616,50.0,0
4,18,0.3239436745643616,49.67948717948718,0
4,19,0.3239436745643616,48.07692307692308,0
4,20,0.3309859037399292,50.0,0
4,21,0.3309859037399292,50.0,0
4,22,0.3309859037399292,49.358974358974365,0
4,23,0.34507042169570923,49.358974358974365,0
4,24,0.34507042169570923,50.480769230769226,0
5,0,0.23943662643432617,50.96153846153846,0
5,1,0.2535211145877838,48.3974358974359,0
5,2,0.26056337356567383,50.32051282051282,0
5,3,0.26760563254356384,50.641025641025635,0
5,4,0.26760563254356384,50.641025641025635,0
5,5,0.2887323796749115,51.60256410256411,0
5,6,0.2957746386528015,50.96153846153846,0
5,7,0.30281689763069153,50.32051282051282,0
5,8,0.30281689763069153,47.91666666666667,0
5,9,0.30281689763069153,48.07692307692308,0
5,10,0.30281689763069153,50.32051282051282,0
5,11,0.30281689763069153,45.19230769230769,0
5,12,0.30985915660858154,48.878205128205124,0
5,13,0.31690141558647156,100.0,0
5,14,0.3239436745643616,50.0,0
