i_gen,i_individual,accuracy,sparsity,random_value
0,0,0.0422535203397274,50.0,0
0,1,0.13380281627178192,50.0,0
0,2,0.14788731932640076,50.0,0
0,3,0.1690140813589096,50.0,0
0,4,0.21830986440181732,50.0,0
0,5,0.28169015049934387,50.0,0
0,6,0.28169015049934387,50.0,0
0,7,0.2887323796749115,100.0,0
0,8,0.30985915660858154,50.0,0
0,9,0.30985915660858154,50.0,0
0,10,0.30985915660858154,50.0,0
0,11,0.3239436745643616,50.0,0
0,12,0.3239436745643616,50.0,0
0,13,0.3309859037399292,50.0,0
0,14,0.3380281627178192,50.0,0
0,15,0.35915493965148926,50.0,0
0,16,0.40140846371650696,50.0,0
0,17,0.4154929518699646,50.0,0
0,18,0.42957746982574463,50.0,0
0,19,0.49295774102211,50.0,0
0,20,0.5352112650871277,50.0,0
0,21,0.5352112650871277,50.0,0
0,22,0.6056337952613831,50.0,0
1,0,0.06338027864694595,100.0,0
1,1,0.07042253762483597,51.822916666666664,0
1,2,0.31690141558647156,50.520833333333336,0
1,3,0.3309859037399292,50.520833333333336,0
1,4,0.34507042169570923,51.5625,0
1,5,0.35211268067359924,50.520833333333336,0
1,6,0.35915493965148926,50.0,0
1,7,0.3661971688270569,46.875,0
1,8,0.3732394278049469,55.208333333333336,0
1,9,0.38732394576072693,46.09375,0
1,10,0.39436620473861694,48.17708333333333,0
1,11,0.39436620473861694,48.95833333333333,0
1,12,0.39436620473861694,46.35416666666667,0
1,13,0.40140846371650696,50.0,0
1,14,0.4084506928920746,51.5625,0
1,15,0.4154929518699646,50.0,0
1,16,0.42957746982574463,50.0,0
1,17,0.42957746982574463,47.65625,0
1,18,0.44366195797920227,45.05208333333333,0
1,19,0.4577464759349823,50.0,0
1,20,0.49295774102211,50.0,0
1,21,0.49295774102211,46.875,0
1,22,0.5352112650871277,50.0,0
1,23,0.5352112650871277,50.0,0
1,24,0.6056337952613831,50.0,0
2,0,0.07042253762483597,48.69791666666667,0
2,1,0.07746478915214539,45.05208333333333,0
2,2,0.18309858441352844,44.53125,0
2,3,0.19718310236930847,47.91666666666667,0
2,4,0.246478870511055,51.822916666666664,0
2,5,0.246478870511055,45.57291666666667,0
2,6,0.246478870511055,50.0,0
2,7,0.26760563254356384,50.0,0
2,8,0.2887323796749115,45.83333333333333,0
2,9,0.2887323796749115,50.520833333333336,0
2,10,0.3239436745643616,48.69791666666667,0
2,11,0.34507042169570923,48.95833333333333,0
2,12,0.3732394278049469,45.05208333333333,0
2,13,0.42957746982574463,50.0,0
2,14,0.42957746982574463,47.65625,0
2,15,0.44366195797920227,45.05208333333333,0
2,16,0.44366195797920227,53.385416666666664,0
2,17,0.4577464759349823,100.0,0
2,18,0.4647887349128723,51.041666666666664,0
2,19,0.47183099389076233,45.05208333333333,0
2,20,0.49295774102211,50.0,0
2,21,0.49295774102211,46.875,0
2,22,0.5352112650871277,50.0,0
2,23,0.5352112650871277,50.0,0
2,24,0.6056337952613831,50.0,0
3,0,0.07042253762483597,50.260416666666664,0
3,1,0.14788731932640076,100.0,0
3,2,0.17605634033679962,65.10416666666666,0
3,3,0.23239436745643616,49.47916666666667,0
3,4,0.27464789152145386,72.39583333333334,0
3,5,0.27464789152145386,77.08333333333334,0
3,6,0.31690141558647156,53.645833333333336,0
3,7,0.3239436745643616,51.822916666666664,0
3,8,0.35211268067359924,48.69791666666667,0
3,9,0.35915493965148926,65.10416666666666,0
3,10,0.3802816867828369,47.39583333333333,0
3,11,0.4084506928920746,50.78125,0
3,12,0.4577464759349823,100.0,0
3,13,0.4577464759349823,48.17708333333333,0
3,14,0.4577464759349823,72.13541666666666,0
3,15,0.4647887349128723,51.041666666666664,0
3,16,0.4647887349128723,51.041666666666664,0
3,17,0.47183099389076233,45.05208333333333,0
3,18,0.49295774102211,50.0,0
3,19,0.49295774102211,46.875,0
3,20,0.5352112650871277,50.0,0
3,21,0.5352112650871277,50.0,0
3,22,0.5352112650871277,48.69791666666667,0
3,23,0.5704225301742554,50.0,0
3,24,0.6056337952613831,50.0,0
4,0,0.04929577559232712,50.78125,0
4,1,0.15492957830429077,49.47916666666667,0
4,2,0.19014084339141846,51.822916666666664,0
4,3,0.23943662643432617,51.5625,0
4,4,0.28169015049934387,100.0,0
4,5,0.2957746386528015,49.47916666666667,0
4,6,0.2957746386528015,55.989583333333336,0
4,7,0.30281689763069153,52.604166666666664,0
4,8,0.30985915660858154,49.47916666666667,0
4,9,0.31690141558647156,50.78125,0
4,10,0.3239436745643616,51.041666666666664,0
4,11,0.3802816867828369,44.79166666666667,0
4,12,0.3802816867828369,52.864583333333336,0
4,13,0.39436620473861694,46.61458333333333,0
4,14,0.40140846371650696,48.69791666666667,0
4,15,0.4154929518699646,50.0,0
4,16,0.42957746982574463,45.05208333333333,0
4,17,0.4647887349128723,51.041666666666664,0
4,18,0.47183099389076233,45.05208333333333,0
4,19,0.49295774102211,50.0,0
4,20,0.49295774102211,46.875,0
4,21,0.5352112650871277,50.0,0
4,22,0.5352112650871277,50.0,0
4,23,0.5352112650871277,48.69791666666667,0
4,24,0.6056337952613831,50.0,0
5,0,0.18309858441352844,50.0,0
5,1,0.19718310236930847,100.0,0
5,2,0.2042253464460373,46.35416666666667,0
5,3,0.22535210847854614,46.875,0
5,4,0.246478870511055,50.520833333333336,0
5,5,0.246478870511055,52.34375,0
5,6,0.246478870511055,50.260416666666664,0
5,7,0.26056337356567383,48.95833333333333,0
5,8,0.2887323796749115,48.4375,0
5,9,0.3309859037399292,53.125,0
5,10,0.3380281627178192,45.57291666666667,0
5,11,0.34507042169570923,49.21875,0
5,12,0.35915493965148926,49.73958333333333,0
5,13,0.3802816867828369,50.520833333333336,0
5,14,0.38732394576072693,48.69791666666667,0
5,15,0.4225352108478546,47.13541666666667,0
5,16,0.42957746982574463,51.822916666666664,0
5,17,0.4647887349128723,51.041666666666664,0
5,18,0.47183099389076233,45.05208333333333,0
5,19,0.49295774102211,50.0,0
5,20,0.49295774102211,46.875,0
5,21,0.5352112650871277,50.0,0
5,22,0.5352112650871277,50.0,0
5,23,0.5352112650871277,48.69791666666667,0
5,24,0.6056337952613831,50.0,0
6,0,0.056338027119636536,48.69791666666667,0
6,1,0.14084507524967194,48.17708333333333,0
6,2,0.18309858441352844,48.95833333333333,0
6,3,0.26056337356567383,50.520833333333336,0
6,4,0.2887323796749115,48.69791666666667,0
6,5,0.2887323796749115,50.260416666666664,0
6,6,0.2957746386528015,100.0,0
6,7,0.3239436745643616,51.822916666666664,0
6,8,0.3239436745643616,48.69791666666667,0
6,9,0.3239436745643616,49.73958333333333,0
6,10,0.3309859037399292,48.69791666666667,0
6,11,0.3309859037399292,47.39583333333333,0
6,12,0.35211268067359924,48.69791666666667,0
6,13,0.35915493965148926,47.91666666666667,0
6,14,0.3732394278049469,50.0,0
6,15,0.3802816867828369,50.260416666666664,0
6,16,0.4154929518699646,48.69791666666667,0
6,17,0.4647887349128723,51.041666666666664,0
6,18,0.47183099389076233,45.05208333333333,0
6,19,0.49295774102211,50.0,0
6,20,0.49295774102211,46.875,0
6,21,0.5352112650871277,50.0,0
6,22,0.5352112650871277,50.0,0
6,23,0.5352112650871277,48.69791666666667,0
6,24,0.6056337952613831,50.0,0
7,0,0.09154929220676422,45.83333333333333,0
7,1,0.1690140813589096,52.604166666666664,0
7,2,0.17605634033679962,52.34375,0
7,3,0.26056337356567383,50.0,0
7,4,0.30281689763069153,46.875,0
7,5,0.30985915660858154,100.0,0
7,6,0.3239436745643616,46.35416666666667,0
7,7,0.3239436745643616,53.125,0
7,8,0.35211268067359924,48.17708333333333,0
7,9,0.35211268067359924,50.0,0
7,10,0.35211268067359924,48.69791666666667,0
7,11,0.39436620473861694,45.57291666666667,0
7,12,0.39436620473861694,48.69791666666667,0
7,13,0.4154929518699646,46.875,0
7,14,0.4507042169570923,51.041666666666664,0
7,15,0.4647887349128723,51.041666666666664,0
7,16,0.47183099389076233,45.05208333333333,0
7,17,0.49295774102211,50.0,0
7,18,0.49295774102211,46.875,0
7,19,0.5352112650871277,50.0,0
7,20,0.5352112650871277,50.0,0
7,21,0.5352112650871277,48.69791666666667,0
7,22,0.5352112650871277,45.83333333333333,0
7,23,0.5422534942626953,47.91666666666667,0
7,24,0.6056337952613831,50.0,0
8,0,0.07746478915214539,54.6875,0
8,1,0.17605634033679962,49.47916666666667,0
8,2,0.22535210847854614,49.47916666666667,0
8,3,0.23943662643432617,48.95833333333333,0
8,4,0.28169015049934387,44.53125,0
8,5,0.2887323796749115,50.78125,0
8,6,0.2887323796749115,53.645833333333336,0
8,7,0.2887323796749115,51.302083333333336,0
8,8,0.35211268067359924,49.47916666666667,0
8,9,0.3732394278049469,44.79166666666667,0
8,10,0.38732394576072693,49.21875,0
8,11,0.38732394576072693,49.47916666666667,0
8,12,0.38732394576072693,50.0,0
8,13,0.39436620473861694,45.83333333333333,0
8,14,0.39436620473861694,100.0,0
8,15,0.49295774102211,50.0,0
8,16,0.49295774102211,46.875,0
8,17,0.49295774102211,45.83333333333333,0
8,18,0.5352112650871277,50.0,0
8,19,0.5352112650871277,50.0,0
8,20,0.5352112650871277,48.69791666666667,0
8,21,0.5352112650871277,45.83333333333333,0
8,22,0.5422534942626953,47.91666666666667,0
8,23,0.591549277305603,51.041666666666664,0
8,24,0.6056337952613831,50.0,0
9,0,0.11971831321716309,52.34375,0
9,1,0.13380281627178192,51.041666666666664,0
9,2,0.2042253464460373,52.604166666666664,0
9,3,0.26760563254356384,49.47916666666667,0
9,4,0.28169015049934387,51.822916666666664,0
9,5,0.2887323796749115,52.34375,0
9,6,0.2957746386528015,48.69791666666667,0
9,7,0.2957746386528015,47.39583333333333,0
9,8,0.2957746386528015,100.0,0
9,9,0.34507042169570923,51.302083333333336,0
9,10,0.35211268067359924,47.39583333333333,0
9,11,0.3732394278049469,49.47916666666667,0
9,12,0.3732394278049469,50.0,0
9,13,0.4225352108478546,46.875,0
9,14,0.42957746982574463,54.427083333333336,0
9,15,0.49295774102211,50.0,0
9,16,0.5352112650871277,50.0,0
9,17,0.5352112650871277,50.0,0
9,18,0.5352112650871277,48.69791666666667,0
9,19,0.5352112650871277,45.83333333333333,0
9,20,0.5422534942626953,47.91666666666667,0
9,21,0.5563380122184753,50.78125,0
9,22,0.591549277305603,51.041666666666664,0
9,23,0.6056337952613831,50.0,0
9,24,0.6267605423927307,46.875,0
10,0,0.19014084339141846,52.083333333333336,0
10,1,0.30281689763069153,46.875,0
10,2,0.30281689763069153,100.0,0
10,3,0.31690141558647156,51.822916666666664,0
10,4,0.3239436745643616,49.47916666666667,0
10,5,0.3380281627178192,49.21875,0
10,6,0.35915493965148926,50.0,0
10,7,0.35915493965148926,49.47916666666667,0
10,8,0.35915493965148926,46.875,0
10,9,0.3802816867828369,48.95833333333333,0
10,10,0.39436620473861694,50.0,0
10,11,0.4225352108478546,51.041666666666664,0
10,12,0.44366195797920227,45.3125,0
10,13,0.44366195797920227,49.47916666666667,0
10,14,0.4507042169570923,46.875,0
10,15,0.5281690359115601,47.65625,0
10,16,0.5352112650871277,50.0,0
10,17,0.5352112650871277,50.0,0
10,18,0.5352112650871277,48.69791666666667,0
10,19,0.5422534942626953,47.91666666666667,0
10,20,0.5563380122184753,50.78125,0
10,21,0.591549277305603,51.041666666666664,0
10,22,0.6056337952613831,50.0,0
10,23,0.6267605423927307,46.875,0
10,24,0.6338028311729431,47.13541666666667,0
11,0,0.09859155118465424,100.0,0
11,1,0.1619718372821808,51.5625,0
11,2,0.1690140813589096,48.69791666666667,0
