i_gen,i_individual,accuracy,sparsity,random_value
0,0,0.5096153616905212,50.142450142450144,0
0,1,0.5096153616905212,50.142450142450144,0
0,2,0.5192307829856873,50.142450142450144,0
0,3,0.5288461446762085,50.142450142450144,0
0,4,0.5288461446762085,50.142450142450144,0
0,5,0.5480769276618958,100.0,0
0,6,0.5480769276618958,50.142450142450144,0
0,7,0.5480769276618958,50.142450142450144,0
0,8,0.5480769276618958,50.142450142450144,0
0,9,0.5480769276618958,50.142450142450144,0
0,10,0.557692289352417,50.142450142450144,0
0,11,0.557692289352417,50.142450142450144,0
0,12,0.557692289352417,50.142450142450144,0
0,13,0.567307710647583,50.142450142450144,0
0,14,0.567307710647583,50.142450142450144,0
0,15,0.5769230723381042,50.142450142450144,0
0,16,0.5769230723381042,50.142450142450144,0
0,17,0.5769230723381042,50.142450142450144,0
0,18,0.5769230723381042,50.142450142450144,0
0,19,0.5865384340286255,50.142450142450144,0
0,20,0.5865384340286255,50.142450142450144,0
0,21,0.5961538553237915,50.142450142450144,0
0,22,0.5961538553237915,50.142450142450144,0
1,0,0.5192307829856873,100.0,0
1,1,0.5288461446762085,55.27065527065527,0
1,2,0.5384615659713745,48.433048433048434,0
1,3,0.5480769276618958,48.717948717948715,0
1,4,0.5480769276618958,50.142450142450144,0
1,5,0.5480769276618958,50.142450142450144,0
1,6,0.557692289352417,49.572649572649574,0
1,7,0.567307710647583,50.142450142450144,0
1,8,0.567307710647583,47.293447293447294,0
1,9,0.5769230723381042,50.142450142450144,0
1,10,0.5769230723381042,50.142450142450144,0
1,11,0.5769230723381042,50.142450142450144,0
1,12,0.5769230723381042,50.142450142450144,0
1,13,0.5769230723381042,52.70655270655271,0
1,14,0.5769230723381042,49.572649572649574,0
1,15,0.5769230723381042,55.27065527065527,0
1,16,0.5769230723381042,49.002849002849004,0
1,17,0.5769230723381042,50.142450142450144,0
1,18,0.5865384340286255,50.142450142450144,0
1,19,0.5865384340286255,45.01424501424501,0
1,20,0.5865384340286255,47.57834757834758,0
1,21,0.5961538553237915,50.142450142450144,0
1,22,0.5961538553237915,50.142450142450144,0
1,23,0.5961538553237915,48.717948717948715,0
1,24,0.5961538553237915,50.997150997150996,0
2,0,0.5096153616905212,49.002849002849004,0
2,1,0.5192307829856873,50.142450142450144,0
2,2,0.5288461446762085,49.002849002849004,0
2,3,0.5384615659713745,52.991452991452995,0
2,4,0.5384615659713745,48.433048433048434,0
2,5,0.5480769276618958,50.427350427350426,0
2,6,0.5480769276618958,49.287749287749286,0
2,7,0.5480769276618958,48.717948717948715,0
2,8,0.5480769276618958,100.0,0
2,9,0.557692289352417,50.712250712250714,0
2,10,0.557692289352417,50.142450142450144,0
2,11,0.567307710647583,45.01424501424501,0
2,12,0.567307710647583,49.85754985754986,0
2,13,0.567307710647583,52.42165242165242,0
2,14,0.567307710647583,50.427350427350426,0
2,15,0.5769230723381042,50.142450142450144,0
2,16,0.5769230723381042,47.863247863247864,0
2,17,0.5865384340286255,50.142450142450144,0
2,18,0.5865384340286255,45.01424501424501,0
2,19,0.5865384340286255,47.57834757834758,0
2,20,0.5865384340286255,48.148148148148145,0
2,21,0.5961538553237915,50.142450142450144,0
