model,dataset,batch_size,lr,weight_decay,num_layers,shall_data_reupload,uniform_range,epochs,seed_value,i_prune_iter,i_epoch,loss_train,acc_train,acc_valid,loss_valid,remaining_weights,acc_test,loss_test,test_step,sum_train_params
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,0,0.6826397180557251,0.8943662047386169,1.0,0.5518085956573486,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,1,0.5709738731384277,0.9788732528686523,1.0,0.554337203502655,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,2,0.5547598004341125,1.0,1.0,0.5514456629753113,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,3,0.5633020997047424,0.9929577708244324,1.0,0.5514563918113708,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,4,0.5522000193595886,1.0,1.0,0.5515496730804443,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,5,0.5518922209739685,1.0,1.0,0.5517245531082153,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,6,0.551505446434021,1.0,1.0,0.551978588104248,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,7,0.5515085458755493,1.0,1.0,0.5527393817901611,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,8,0.5515030026435852,1.0,1.0,0.5530418157577515,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,9,0.5515031814575195,1.0,1.0,0.5529388189315796,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,10,0.5515041351318359,1.0,1.0,0.5530099868774414,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,11,0.5515076518058777,1.0,1.0,0.5529570579528809,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,12,0.5515186190605164,1.0,1.0,0.5527197122573853,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,13,0.5515376329421997,1.0,1.0,0.5528945922851562,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,14,0.5515463948249817,1.0,1.0,0.5528498888015747,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,15,0.5515736937522888,1.0,1.0,0.5528360605239868,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,16,0.5515725016593933,1.0,1.0,0.5525349378585815,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,17,0.5516105890274048,1.0,1.0,0.5524166822433472,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,18,0.5516371726989746,1.0,1.0,0.5524038076400757,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,19,0.5516692399978638,1.0,1.0,0.5520390272140503,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,20,0.5516605377197266,1.0,1.0,0.5522369742393494,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,21,0.5516984462738037,1.0,1.0,0.5519607067108154,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,22,0.5517241954803467,1.0,1.0,0.5520503520965576,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,23,0.5517519116401672,1.0,1.0,0.5518160462379456,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,24,0.551745593547821,1.0,1.0,0.5519779920578003,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,25,0.551742434501648,1.0,1.0,0.5517402291297913,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,26,0.5517974495887756,1.0,1.0,0.5519264936447144,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,27,0.5517827272415161,1.0,1.0,0.5516092777252197,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,28,0.5518719553947449,1.0,1.0,0.5517073273658752,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,29,0.5518578886985779,1.0,1.0,0.5515658259391785,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,30,0.5518062710762024,1.0,1.0,0.5517123341560364,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,31,0.5516950488090515,1.0,1.0,0.5516570806503296,100.0,0.0555555559694767,1.1482222080230713,49,411
SNN,3wine,9,0.05744528221412398,0.00010743993876395757,,,,50,0,0,32,0.5517433881759644,1.0,1.0,0.5516958236694336,100.0,0.0555555559694767,1.1482222080230713,49,411
